"ASV","rho","Domain","Phylum","Class","Order","Family","Genus"
"5f91ba94aa5f74b4eb2cf40145d2f2dc",0.20559951768948,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","uncultured"
"9e5004dd7a43a60814105c7ff84bcb7c",0.0501819044203641,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","",""
"3e5b4f614b43495168a6590faab7b72d",-0.294521802370162,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"3aece72fa7c5ce0004627dce8ea07150",0.0816774836086071,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"baf657f99392c76793e6b53985381a52",0.452172767575006,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured"
"f7dd8e824e99f22f3a6ef8defa4fa186",0.0886815671956492,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"92f2921b41f1344d7aea84d7ff0c54d3",0.198640764783067,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19"
"0cbb2d1c99bf2b36a25f7ed8f253da02",0.21983399444499,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales"
"509d0041818cda6b75f71d085d6cc640",0.159475440442561,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured"
"1364a9b0c4a7bf5da794def29ca0eea9",0.0461140221264912,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"7eb5a4bbca1902c5c0db8f9dfefd5cda",0.049835917279262,"Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured"
"fa04ab6a12de63832afba694d5ee6f3c",0.0882130763663038,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","uncultured","uncultured"
"195507f0e5c3d80c8e6ceb99a75a4a86",0.183066615946852,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"e9ba63a6c8151ce8a83d253f84d55b00",0.445163881840542,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"b84835142f46cc1fded1326dd3511f6e",-0.0705715951317052,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"f191a66fbdae96a3594363f033072d46",-0.331467825358006,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"513c37f9c239622cc0713632581f2fc5",0.189784170174905,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"e96d0af9cc7e84cb45e31b96db3c7de5",0.268720326880985,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",""
"6a8db28d117b625a2832adc4b3765648",-0.180786994699946,"Bacteria","Acidobacteriota","Blastocatellia","DS-100","DS-100","DS-100"
"7846482135b8d72f63d03cbf9059e383",0.122375644546114,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae"
"3de21dea6ed7ba80fde994225ea5350f",0.263694148016628,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"1adc83d61e32ff55ddb4eded753ba499",-0.27311148888073,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"37175f2b9e5ae3e43c84f1603f05d446",0.209606072393172,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"314aa240ff96dec0545becd8ecba5185",-0.0101455708846248,"Bacteria","Planctomycetota","","","",""
"faa97686f9332f0eff9f0907bbafea1a",-0.074892347541594,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus_Chloroploca"
"37a6a32820ec95c50060c322ed4574f3",-0.108517569419833,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"44198433f35cbb4cc3b93412ce39c82a",0.138859196054133,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"49e667824db3af12546810d0e2edc920",-0.409344997505077,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"b00448a13ea3531beeaf47bac511f0e8",0.0378865436015828,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Cereibacter"
"2e13dc076e57ffda6ee4109e33cf5803",-0.0493628757639983,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"df3d7ca4042495b9ae826931357f3db7",-0.610674348466876,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"0efb744ea38a890e08a12a7b33f6495f",0.266345130584078,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"a6855f5f58c4e25932757700e0e00554",0.244851110549372,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"450a48af1d874ec60b0875c37b8cb5e7",0.069194253641722,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"076d8911d29f931f0d4fa32c1c10cde8",0.172517698733483,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"296ef9a731e3cff7310612d356164103",0.00225552213499007,"Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota"
"8ef681076142aff499f54688d00232bc",0.144548014533955,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"cd8e24d995816387c0bc8b721a1c10cb",-0.0116924292257784,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"c3d111b5b47134f6c3524cebe58ecc09",0.00435800687068299,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24"
"f5c982f661f62143329a79191ceabe00",0.0272397673225724,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"0cafc993e33fdadf48638b3e37d75ea7",-0.0546156667503336,"Bacteria","Actinobacteriota","Actinobacteria","","",""
"93167729e6e7fdb1dc2f17adb72720ff",0.188113944757077,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"b61d877e1d0aa41680857d3d7bc11e4d",0.0839169902018102,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"44ac1d26644edcf67acf2bf9c9a14b37",0.353058936607277,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"c7fd8077d658ea2e3747a9ed3f2962bb",0.13689696319209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"1885c0af2dd33e310cd16b229b34ce36",0.608387440719169,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured"
"304b0e6a43b199d565200efb60e5ec25",0.388333284733669,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured"
"f1aec14ca5015449319ddc78769c1b21",0.064801655266821,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"05b074d72bacf090a2236885dbe04815",0.128796097298023,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"2661b1c1b6f7f564de9611efbadc618e",0.0878969152069946,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"04e45d33e7858d61e3a99bf318dc1ffb",0.239952854822406,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"57207b0fbed1a4cfee35c179f8b33160",0.0831501119579586,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"8221738ae39de48f3c74b50c83dc7e0f",-0.067338235195392,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"b0efd48934623c1e09d6042039e51f90",-0.0178954200081008,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"b3961f9dba17fa724fa02c3398a9a2dc",-0.314457389696665,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"3c0cbadc61cf3179e148a3473358ad9d",0.219205490228062,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"3b86c54cba5d9595022df91738935093",0.446241878209843,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrio"
"4a573e6d33273f249589c6ab2d7f90ee",-0.0339484998266455,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","",""
"0b226ff67fe1b36df5ffc31fa525f2d8",0.0172113912428665,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Larkinella"
"cfe5158eddff5ede5f8e20b25476cacf",0.122727096713105,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24"
"c8f7c4cbd8aff43b12175eaf3b6d431c",0.172592038765086,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"3510e030411e3124e940b70ad116169c",0.195009273723635,"Bacteria","Myxococcota","Polyangia","mle1-27","mle1-27","mle1-27"
"13c4f0cbd8d12db61da38f7f99f8fd1b",-0.166503800682985,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis"
"b0b84fb86cc4d4e4c78cef0a63b75901",-0.0461808147425601,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"cdd09fc15fe52e4f7ddff75dfd9c7821",0.169107792929308,"Bacteria","","","","",""
"1d666b7dc5f9c80de771cc552f72d86e",0.119404350360307,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus"
"023063fb4000e5f84c1416afd454c544",0.512846240952347,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323","Amb-16S-1323"
"6ae9fa5111456df1ed68e177ef05f5cf",0.0647374891596619,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"6db76aa828635d65a40f98f0d2247f6b",-0.0790565159617127,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"e1c6d0f1b46cbb46928973606e080c7f",0.15084327007235,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"96add0dd7b8702cb5732bb52d6ce6201",-0.252669280239852,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"6521c93926473afffce00985ee89eba5",0.222188059971435,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"3afd909f69e8c67fd796963c0091ce1f",0.184652968536842,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","uncultured"
"cc353e27116b27df34a6d77d3a627a58",0.0111545966705967,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"dfe860dd821db57ecfc055ba29fe55b7",0.0524366633149921,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"4948de9ba9932a4e8d470dd5c8fcd9d0",0.0111058884769018,"Bacteria","Actinobacteriota","Thermoleophilia","","",""
"d067f0f5c31d115308e037f12afbb8ae",0.151963782661383,"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae"
"c826c88653d466507fed3cfea137fc28",0.0082239807075792,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"639fe66b44fae22808342b833bdec621",0.0213049410442864,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"518a4cd475486639707b976d9295601c",-0.0633878025870206,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"01aded8c0506fe971df122f50caa44d6",0.0315604045957526,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys"
"df30b75408f5b96198382afdd5ada606",0.124130100741158,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus"
"7d7780f39dbe4987d78b1fa639502bf1",-0.186600163084024,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"a320f90065ebeba93ce75f86dea3186f",-0.0925781800513434,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"3715d106d9447b94b4377d90e80adef7",-0.497048064436043,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"f9b184e882b6e6dffb806deeb6148831",-0.0902111425081684,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"cc9d7bf2b83caab60ffa3bc7e23a4cb7",-0.229889756066296,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"aeb768d9097bacdbcb36e4f39a30cf9c",0.0210637892502023,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",""
"688fad5f1e75236edf46c4157e133c4f",0.62708918489267,"Bacteria","Firmicutes","Clostridia","Clostridia","Gracilibacteraceae",""
"bc9c53c8db0c0e0bb3545a43e04b0d6a",-0.299662093929702,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"83f46788cef84037a7ebccad9dd9ccfa",-0.052998986782177,"Bacteria","Firmicutes","Bacilli","","",""
"782841647e80f5cbc63f50cf6b75b35d",-0.00353313016715734,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",""
"955caeacff6fa3b6c77d3094b3577360",0.279892018624977,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"80e410dcd47a8d589361fac7428a7a6d",-0.118057020871157,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"dd8d57dbf1765589e0c68471e8909f4f",-0.0640345848256808,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"dc52fd0659251b2cd9479840090fa3d9",-0.154638268798511,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",""
"bdb9a54aac57c724651c5074fb27a1ce",0.260285474873212,"Bacteria","","","","",""
"deb4e63f6727a997c2519e1003401037",0.0702681895900754,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"4aaf44320ffc2d42f47f9f43c3f8e3f0",-0.110254939435095,"Bacteria","Acidobacteriota","Blastocatellia","DS-100","DS-100","DS-100"
"d3972322bfc80b58ae890ce7952892ea",0.217970538601962,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae"
"73f37d6909c1c14c6205abddc6262d17",0.683052963950063,"Bacteria","Bacteroidota","Bacteroidia","","",""
"8999fa5c734fb395ef64aef0a66e61c9",-0.296919032285677,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"267edc0b023125add19fb4219e192801",-0.0460821120373522,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20"
"54ff9689433e14b3bd7da1f9b487894b",0.0663221135384286,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17"
"c1dd9e6853f8fd5fc5019032d69bc1d7",-0.0191050915514853,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"4219e83d9b5957cd03662508aa9c2c29",0.222469221705027,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"49d82866d2cb307067576c6758149062",0.0326147610967243,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"618bfa72ec10743e21108bf812b00f63",0.237870834390107,"Bacteria","Planctomycetota","Planctomycetes","uncultured","uncultured","uncultured"
"45e3c938493d0d7537da09c2bf0f0c3f",0.538390708329513,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"4663b4311ffc4d9a99e75cb8438686f2",-0.610674123914083,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardiaceae"
"96f43889b2792210f8163b272a6d5b97",0.203209642953944,"Bacteria","Bacteroidota","Bacteroidia","","",""
"b078c97f74c658459c644c9d3ccded94",0.309599707339124,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas"
"5102be82d10fc4855796d8d3d035236f",0.414622555353271,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"88379c857e361d4ede21d818d681caf1",0.125960456649418,"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","Longimicrobiaceae"
"b8564f51f1e44d465e33e6e1426e143e",0.246157097760191,"Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13"
"dbba73ae48b3bbcd29b8fa4a159a1931",0.0500725554463232,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"0ea5e5f1affc5cb9213906d9e7680631",0.111832079536397,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga"
"69d64482dca9cae94d02a44441d2c0cb",0.0519926769065661,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"e2587cbc8bc8118cf76c66fe79a2add9",0.124285053028043,"Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group"
"02647c4d438e5d5d85d9c60a8e091d08",0.0616334611893276,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"2fc7c57e7dadc5ec373e9afaa7a572ad",-0.157678886040039,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"48368a9acbb75a311cf1f23fff20f0fe",0.166939779320518,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"2eeb34b90b55ef4286ee0dd1149e34da",0.184652968536842,"Bacteria","Actinobacteriota","Thermoleophilia","","",""
"e6e2e569380b375f2ae4513aa5fd6a2e",-0.083384447642199,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"5469b3df831e6a5ff938deea015dc167",0.114292244705331,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"f9d5db1046733e5e734f0d4407745e6c",0.0160347476458671,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"d75f8649e15c61e887053c489b36976c",0.0511361842544678,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"52e113370da5c05897caaa3cf0ded2b7",-0.275985146216849,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia"
"9e25512495fd9847e7ff3a9d512550bf",0.176104228231917,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"965e941617023b07a36db5b4c905e9ce",0.104737194524796,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria"
"fefa77cc38d41ff73ad49be7574ae2f8",-0.500160479707476,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"61de0d1323bd246aa50ea0f1904d8e4a",-0.183806324231701,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"abc61c5eacd87e63e84c3b2d98c69a51",-0.136025511435558,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"0bd5b78e18f7813cf4615173a479cec7",0.332561391884461,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"9af0c75327188e471f1d3d074fd37f6a",-0.0869243530484636,"Bacteria","","","","",""
"cf7d092fb1a0528b0bb85348c2c2fea9",0.285988639936562,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"01c4c76da0f2c553a05adefe6310a12d",0.303801481412894,"Bacteria","Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora"
"3f3cae4e0d8963d4eac1415244bac553",-0.196934671146105,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"cd7382c4eb4218dc2f13da174f5d8615",-0.0368401948715046,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"f50da719a4e13c4c0784598f627748ac",-0.013553528237113,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"68100484724e0b6cc0a5f580724f06d4",0.15575643340384,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"024d1530bde785a3d09c57992d1c32d9",0.420085922099837,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",""
"66dfd9dcf19652915552a45b4a655c96",0.14198222670258,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
