"OTU","Sample","Abundance","Pot","Intensity","Frequency","Composition","Replicate","Microbes","Domain","Phylum"
"affc2ac2edb78f316243b0e74a694d53","8WLC2B",0.251406317611424,"Pot-8","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","32WHC2B",0.249730458221024,"Pot-32","Wet","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","59WHH2B",0.249360371458353,"Pot-59","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","117DHH2B",0.249044780681645,"Pot-117","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","65DLC1B",0.247406939398726,"Pot-65","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","37WHC1B",0.247218832986435,"Pot-37","Wet","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","88DLH1B",0.24408943528776,"Pot-88","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","24WLH1B",0.243655478478177,"Pot-24","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","90DLH1B",0.242911505745411,"Pot-90","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","27WLH1B",0.242290486131822,"Pot-27","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","67DLC2B",0.241289078639306,"Pot-67","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","81DLH1B",0.240965899451451,"Pot-81","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","85DLH1B",0.239585518311868,"Pot-85","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","82DLH1B",0.239499670836076,"Pot-82","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","56WHH2B",0.238413781042322,"Pot-56","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","24WLH2B",0.238185596819373,"Pot-24","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","39WHC2B",0.238149531111935,"Pot-39","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"de3f213528b5012f1ab578bd95bd8b33","97DHC1B",0.237386429537986,"Pot-97","Dry","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","90DLH2B",0.236757881261002,"Pot-90","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","26WLH1B",0.236431131592422,"Pot-26","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","89DLH2B",0.235475113122172,"Pot-89","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","36WHC2B",0.235093049753133,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","23WLH1B",0.235027328759158,"Pot-23","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","68DLC1B",0.234077478660538,"Pot-68","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","60WHH1B",0.233987377366744,"Pot-60","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","85DLH2B",0.232866850956001,"Pot-85","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","54WHH2B",0.232788032543085,"Pot-54","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","40WHC1B",0.232698094282849,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","30WLH2B",0.232103765323993,"Pot-30","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","57WHH2B",0.230572410263908,"Pot-57","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","32WHC1B",0.22953157454196,"Pot-32","Wet","High","Conspecific",1,"Bacteria","Bacteria","Firmicutes"
"de3f213528b5012f1ab578bd95bd8b33","69DLC2B",0.228790180093611,"Pot-69","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"fccd5b7afe391870624505cf6472e0b1","35WHC2B",0.228264829596264,"Pot-35","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","36WHC1B",0.228191397477975,"Pot-36","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","54WHH2B",0.226664333829061,"Pot-54","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","87DLH1B",0.224219701339486,"Pot-87","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","2WLC2B",0.224100127900603,"Pot-2","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","84DLH2B",0.223949947094815,"Pot-84","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"2a053482f49a1cf1b0ad425cd1416ce9","29WLH1B",0.223827962937353,"Pot-29","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Chloroflexi"
"affc2ac2edb78f316243b0e74a694d53","1WLC2B",0.223522791221159,"Pot-1","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","10WLC2B",0.223463687150838,"Pot-10","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"87df14efae8b75990eaf7c2785573afd","35WHC1B",0.223419073265856,"Pot-35","Wet","High","Conspecific",1,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","22WLH1B",0.223129683225627,"Pot-22","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","81DLH2B",0.222994011976048,"Pot-81","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","5WLC2B",0.221821460775473,"Pot-5","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","7WLC1B",0.221736278154384,"Pot-7","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","30WLH1B",0.221727515583259,"Pot-30","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","37WHC2B",0.221603518540935,"Pot-37","Wet","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"87df14efae8b75990eaf7c2785573afd","57WHH2B",0.220922582060092,"Pot-57","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Desulfobacterota"
"fccd5b7afe391870624505cf6472e0b1","40WHC2B",0.220715997603355,"Pot-40","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","51WHH1B",0.220520483127879,"Pot-51","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","9WLC1B",0.220360659930937,"Pot-9","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","8WLC2B",0.218000865426222,"Pot-8","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","53WHH1B",0.216397621070518,"Pot-53","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","31WHC1B",0.215223507346046,"Pot-31","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","98DHC1B",0.214041450777202,"Pot-98","Dry","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","55WHH1B",0.214023672734824,"Pot-55","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","27WLH1B",0.213778705636743,"Pot-27","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","34WHC2B",0.212930531231757,"Pot-34","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","57WHH1B",0.211891306030812,"Pot-57","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","89DLH1B",0.210316628223946,"Pot-89","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","114DHH1B",0.210245390267572,"Pot-114","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","10WLC1B",0.210075904152404,"Pot-10","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","67DLC1B",0.208879453572088,"Pot-67","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"87df14efae8b75990eaf7c2785573afd","33WHC1B",0.20874651810585,"Pot-33","Wet","High","Conspecific",1,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","29WLH2B",0.20782092027083,"Pot-29","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","4WLC2B",0.207586980920314,"Pot-4","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"87df14efae8b75990eaf7c2785573afd","32WHC1B",0.204885761230121,"Pot-32","Wet","High","Conspecific",1,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","25WLH1B",0.203206887946094,"Pot-25","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","56WHH1B",0.200329851566795,"Pot-56","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","8WLC1B",0.200171821305842,"Pot-8","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","58WHH1B",0.198409590650321,"Pot-58","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","2WLC1B",0.197532218261585,"Pot-2","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","96DHC1B",0.196089651883643,"Pot-96","Dry","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","35WHC2B",0.194415924220846,"Pot-35","Wet","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"7061e68888c2906619e7cb18c6bd3d1a","98DHC2B",0.192615482132953,"Pot-98","Dry","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"affc2ac2edb78f316243b0e74a694d53","21WLH2B",0.19220287660863,"Pot-21","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","119DHH1B",0.190134672085425,"Pot-119","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","58WHH2B",0.188428044280443,"Pot-58","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"de3f213528b5012f1ab578bd95bd8b33","51WHH2B",0.187091389623035,"Pot-51","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","52WHH2B",0.185382860586235,"Pot-52","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","117DHH1B",0.185204422349187,"Pot-117","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","32WHC2B",0.183369272237197,"Pot-32","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","96DHC2B",0.182534717878143,"Pot-96","Dry","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"affc2ac2edb78f316243b0e74a694d53","9WLC2B",0.182386943216593,"Pot-9","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","39WHC1B",0.181046753531151,"Pot-39","Wet","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"87df14efae8b75990eaf7c2785573afd","35WHC2B",0.179147484516279,"Pot-35","Wet","High","Conspecific",2,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","55WHH2B",0.178763690365695,"Pot-55","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","35WHC1B",0.177360943448788,"Pot-35","Wet","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"7061e68888c2906619e7cb18c6bd3d1a","117DHH2B",0.17728870548678,"Pot-117","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"affc2ac2edb78f316243b0e74a694d53","39WHC2B",0.17487102015221,"Pot-39","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"de3f213528b5012f1ab578bd95bd8b33","33WHC2B",0.174007961987929,"Pot-33","Wet","High","Conspecific",2,"Bacteria","Bacteria","Proteobacteria"
"7061e68888c2906619e7cb18c6bd3d1a","86DLH1B",0.173909115547927,"Pot-86","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","39WHC2B",0.173274805461335,"Pot-39","Wet","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"fccd5b7afe391870624505cf6472e0b1","37WHC1B",0.166080528242302,"Pot-37","Wet","High","Conspecific",1,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","38WHC2B",0.163317916445523,"Pot-38","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","40WHC1B",0.161712409957144,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","Firmicutes"
"fccd5b7afe391870624505cf6472e0b1","36WHC2B",0.161412837067983,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"7061e68888c2906619e7cb18c6bd3d1a","97DHC2B",0.161009287416783,"Pot-97","Dry","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"87df14efae8b75990eaf7c2785573afd","36WHC2B",0.159371439422712,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","31WHC2B",0.156836956968476,"Pot-31","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","29WLH1B",0.151016456921588,"Pot-29","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","28WLH2B",0.148209094399649,"Pot-28","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","36WHC2B",0.147740220281048,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","55WHH1B",0.146881705544404,"Pot-55","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","37WHC1B",0.146522644082394,"Pot-37","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"7061e68888c2906619e7cb18c6bd3d1a","98DHC1B",0.146321243523316,"Pot-98","Dry","High","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"affc2ac2edb78f316243b0e74a694d53","54WHH1B",0.143552649881764,"Pot-54","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Actinobacteriota"
"7061e68888c2906619e7cb18c6bd3d1a","35WHC2B",0.143476964859405,"Pot-35","Wet","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"affc2ac2edb78f316243b0e74a694d53","37WHC2B",0.142960900617359,"Pot-37","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","40WHC2B",0.142450569203116,"Pot-40","Wet","High","Conspecific",2,"Bacteria","Bacteria","Actinobacteriota"
"7061e68888c2906619e7cb18c6bd3d1a","39WHC1B",0.142450454396146,"Pot-39","Wet","High","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"affc2ac2edb78f316243b0e74a694d53","58WHH2B",0.141963099630996,"Pot-58","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Actinobacteriota"
"7061e68888c2906619e7cb18c6bd3d1a","70DLC1B",0.141389913899139,"Pot-70","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","114DHH2B",0.141301595340593,"Pot-114","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"87df14efae8b75990eaf7c2785573afd","51WHH2B",0.141048824593128,"Pot-51","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Desulfobacterota"
"87df14efae8b75990eaf7c2785573afd","40WHC1B",0.139463846083706,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","Desulfobacterota"
"fccd5b7afe391870624505cf6472e0b1","38WHC2B",0.139434377132459,"Pot-38","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"87df14efae8b75990eaf7c2785573afd","2WLC2B",0.139183263292527,"Pot-2","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Desulfobacterota"
"fccd5b7afe391870624505cf6472e0b1","32WHC2B",0.137897574123989,"Pot-32","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"7061e68888c2906619e7cb18c6bd3d1a","32WHC2B",0.136873315363881,"Pot-32","Wet","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","83DLH2B",0.13638575715792,"Pot-83","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","63DLC2B",0.135519557487159,"Pot-63","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","70DLC2B",0.13341871327407,"Pot-70","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","68DLC1B",0.132764281024294,"Pot-68","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","89DLH2B",0.131945701357466,"Pot-89","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","96DHC1B",0.130901287553648,"Pot-96","Dry","High","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","40WHC1B",0.129980851645847,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","117DHH1B",0.129108852118424,"Pot-117","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Bacteroidota"
"de3f213528b5012f1ab578bd95bd8b33","32WHC1B",0.127476206714822,"Pot-32","Wet","High","Conspecific",1,"Bacteria","Bacteria","Proteobacteria"
"7061e68888c2906619e7cb18c6bd3d1a","81DLH2B",0.127473053892216,"Pot-81","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"87df14efae8b75990eaf7c2785573afd","58WHH2B",0.126671586715867,"Pot-58","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Desulfobacterota"
"affc2ac2edb78f316243b0e74a694d53","38WHC1B",0.125867703859763,"Pot-38","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"affc2ac2edb78f316243b0e74a694d53","40WHC1B",0.125786450259871,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"fccd5b7afe391870624505cf6472e0b1","55WHH2B",0.12548728420271,"Pot-55","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Firmicutes"
"fccd5b7afe391870624505cf6472e0b1","34WHC2B",0.124817571511967,"Pot-34","Wet","High","Conspecific",2,"Bacteria","Bacteria","Firmicutes"
"7061e68888c2906619e7cb18c6bd3d1a","53WHH2B",0.124591354885579,"Pot-53","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","65DLC2B",0.124308373293987,"Pot-65","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","36WHC2B",0.124097987086973,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","32WHC1B",0.123973091112007,"Pot-32","Wet","High","Conspecific",1,"Bacteria","Bacteria","Bacteroidota"
"7061e68888c2906619e7cb18c6bd3d1a","84DLH1B",0.122265173554378,"Pot-84","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Bacteroidota"
"fccd5b7afe391870624505cf6472e0b1","54WHH1B",0.122131033523439,"Pot-54","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Firmicutes"
"affc2ac2edb78f316243b0e74a694d53","32WHC1B",0.120996992900766,"Pot-32","Wet","High","Conspecific",1,"Bacteria","Bacteria","Actinobacteriota"
"87df14efae8b75990eaf7c2785573afd","39WHC1B",0.119867513412898,"Pot-39","Wet","High","Conspecific",1,"Bacteria","Bacteria","Desulfobacterota"
"7061e68888c2906619e7cb18c6bd3d1a","82DLH2B",0.119417796890506,"Pot-82","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"87df14efae8b75990eaf7c2785573afd","22WLH1B",0.118978709907624,"Pot-22","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Desulfobacterota"
"7061e68888c2906619e7cb18c6bd3d1a","51WHH2B",0.118653498400334,"Pot-51","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Bacteroidota"
"2a053482f49a1cf1b0ad425cd1416ce9","3WLC2B",0.117887801956478,"Pot-3","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Chloroflexi"
"7061e68888c2906619e7cb18c6bd3d1a","54WHH1B",0.115801919599388,"Pot-54","Wet","High","Heterospecific",1,"Bacteria","Bacteria","Bacteroidota"
"87df14efae8b75990eaf7c2785573afd","39WHC2B",0.114984465410598,"Pot-39","Wet","High","Conspecific",2,"Bacteria","Bacteria","Desulfobacterota"
"fccd5b7afe391870624505cf6472e0b1","51WHH2B",0.113924050632911,"Pot-51","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Firmicutes"
