"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"87df14efae8b75990eaf7c2785573afd","High",0.84405483266347,0.001,0.0132823529411765,"Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",""
"9c5ffa633c46acf767447b7ce4fa276f","High",0.841182183321779,0.001,0.0132823529411765,"Firmicutes","Clostridia","","",""
"7061e68888c2906619e7cb18c6bd3d1a","High",0.834771861668493,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","",""
"fccd5b7afe391870624505cf6472e0b1","High",0.826070007145574,0.001,0.0132823529411765,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"dbc7b810cb19121f0e209fac0c2f065d","High",0.820278862123516,0.001,0.0132823529411765,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",""
"5eeaf06d4d2579816f65cf04240b033d","High",0.784464540552736,0.001,0.0132823529411765,"Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora"
"0f1941282c37404429c575da250ee913","High",0.771670798163847,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","uncultured"
"ba6d2e69bc1659aa99a71c88bee74244","High",0.768495713508998,0.001,0.0132823529411765,"Firmicutes","Clostridia","Lachnospirales","uncultured","uncultured"
"4fc4172d3dbb80d836d242726d97e17c","Low",0.765747412756861,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"28601c205ded8137cb4eb807af79e7f8","Low",0.758990983917667,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"770d3f50dccf0cbcde3f94868ee5956c","High",0.757960847229735,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Anaerospora"
"5e086f9ab89d19f23892e0083d1acd39","High",0.723305560621812,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"5a1d2c773560cfe73a136aefda41fcf3","High",0.719273913125194,0.001,0.0132823529411765,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"803719094227b34fcc7bf69527d85ab5","High",0.717698527136651,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",""
"cc411d0f7e715d25df064a36772b1ca9","High",0.707106781186548,0.001,0.0132823529411765,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"344290542e48f66d0f4415ffa9a38c5d","High",0.698009692084742,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"dba637ee74886a68267e2ec1ba257b8c","Low",0.697210881035017,0.001,0.0132823529411765,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"4e45842e08a16aba13308e57e1f01085","High",0.696331471254018,0.001,0.0132823529411765,"Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41"
"ba4f516127f3854374b8d5fbf2b70c36","High",0.694847502827189,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"51193d0e47628ea88487ec4974ae0801","High",0.693375245281536,0.001,0.0132823529411765,"Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium"
"22271a0f166c1fb52d0af18fe808ceff","High",0.693375245281536,0.001,0.0132823529411765,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"3687ca589616104152f29656ba67211f","High",0.693269735242359,0.001,0.0132823529411765,"Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",""
"ac64844c5af156e34c119ef78674b165","High",0.68998463696631,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","",""
"2e90ab27366e10967c7cabdc41217295","High",0.679366220486757,0.001,0.0132823529411765,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4"
"185652f59b80fc34ed451c886e90541d","High",0.679366220486757,0.001,0.0132823529411765,"Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium"
"2b5d51d5f573cda72d782aba735844c2","High",0.679366220486757,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"d71a0d678303803e34b465eaa35830e1","High",0.679366220486757,0.001,0.0132823529411765,"Firmicutes","Clostridia","Lachnospirales","uncultured","uncultured"
"d3e08ecd475ff4677921abd45da657ef","High",0.679366220486757,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium"
"c96ad93dcc5eb2259d48745b61a8f775","High",0.678247921423265,0.001,0.0132823529411765,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"d36657227f7e3024842a39d2f7d824c4","Low",0.67719405376356,0.002,0.02062100456621,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"8ae24d4aad66a96eea764c0a98abd2d7","High",0.669221835437652,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",""
"a37b75f769d54551a79948be8f7f612a","High",0.665062171761176,0.001,0.0132823529411765,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"34b392f661c7115820af4d05e9fae464","High",0.663088422935659,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Sporomusa"
"f875dbaefe25e3c30bf8293d425b7923","High",0.662571915243725,0.001,0.0132823529411765,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"276c75a99a3271184eeff425562ffc1e","High",0.662464296325809,0.001,0.0132823529411765,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"aa1edb048e8a552bd6062781e1ee219b","Low",0.657367626237083,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"106a92384bbae323ff37f1deecb363f5","Low",0.653179511731564,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"18b79e155f3c138fa2c01caa047fd2d5","High",0.639442388317726,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rickettsiales","",""
"688fad5f1e75236edf46c4157e133c4f","High",0.635488909302243,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae",""
"a1c7cfd1eb0458428e1ad0453b73b311","Low",0.634819455269278,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured"
"5ed253aa83540182ea0b9b54c17d5357","High",0.633399625041352,0.001,0.0132823529411765,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"f770708ffa6c74019f7e2936476b1a68","High",0.632914035062154,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"5f4e9843e351a7fa0d023c9ebe2c7874","High",0.63077570029677,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"7472b11dc4f888bee467d40f517b2d0d","High",0.62993868151981,0.001,0.0132823529411765,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"c04bd42b901db8a7b0e8586ed9ba8b50","High",0.625680380507547,0.002,0.02062100456621,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"c7c2dedb49540d532c734a3f28d8ac1d","High",0.624717130558039,0.001,0.0132823529411765,"Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales"
"8d2d97e08954fe18708cb2dc79907f5e","Low",0.624594311780253,0.002,0.02062100456621,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"e6a29b7e242e25404c4e4d30b24bbc57","High",0.621085023434668,0.003,0.0268809523809524,"Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaeraceae"
"3ea014f71dea8e68e9490ba4a09f125f","Low",0.620493880653944,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"91c031aac7d7048563f3ce929d411493","High",0.620173672946042,0.001,0.0132823529411765,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"e8a84e2feb3f55a4c39c7740d679053f","High",0.610822107289922,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum"
"b943f6d8803e5b8d954ff7cf992d3ad5","Low",0.61062884314109,0.002,0.02062100456621,"Actinobacteriota","Actinobacteria","","",""
"bb85e0fb4773e54a111c7fcf7fae7714","Low",0.609205525911266,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Candidatus_Glomeribacter"
"89553e23c3f7b03e568e451cc5e4dc50","High",0.605308962542386,0.001,0.0132823529411765,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"67b46a64012f33268bc65528c58ec6e2","High",0.604927870481731,0.001,0.0132823529411765,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Alterococcus"
"0a0fb822a862796a3c317d7a32773988","High",0.604470524826989,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae",""
"954d2d8cd72e2ea5484c8e58079df26d","High",0.604470524826989,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Sporomusa"
"e1629ed88a5251cc47e191cffbe728a7","High",0.604470524826989,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"0abcc93a26d9dc92163ed57dd5780a5a","High",0.604470524826989,0.001,0.0132823529411765,"Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21"
"94f0651b754046d2be000135b86afbba","High",0.597301239674667,0.001,0.0132823529411765,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"3e9135265ed0b72f51f7bb228dbbc086","Low",0.594381978299011,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces"
"75e5f94995167c261be9ba54f4cd0b2f","High",0.59372801326674,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"d1b92d23a3a7dfbf9487e34da8ff4208","High",0.588348405414552,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"d6349c54691105ea728c48ec42d5ee36","High",0.588348405414552,0.001,0.0132823529411765,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",""
"f562069983333fcf96864b172c0762dc","Low",0.586858677673767,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Frankiales","",""
"9be983534ee39950d7a534bfae34cb43","High",0.584617129691658,0.002,0.02062100456621,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"55d0dc768a0cb333fca6adc0eaea7e63","Low",0.583230872880405,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"3d91e012a0f5d4b217d51707e7d8d792","High",0.582896884012573,0.002,0.02062100456621,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",""
"38fa508f6938b0396e03f5e081888a49","High",0.582765838439285,0.001,0.0132823529411765,"Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria"
"81bc66d284d2438563de87f55cea06d9","Low",0.582685632583384,0.002,0.02062100456621,"Proteobacteria","Alphaproteobacteria","Azospirillales","Inquilinaceae","Inquilinus"
"c875e3ef50781dde5a72aa6160222407","Low",0.582337230085103,0.002,0.02062100456621,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"9ab10dfc051133e224adbf87e5d884a4","Low",0.582069241396915,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"f1c22c2c7dd9aed6841c7025c9affb10","Low",0.578434396688927,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"85f22b027305bc76bd8dc63642d30a81","Low",0.5779405466868,0.002,0.02062100456621,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"8a3760f915444742d992eac291ed0e55","High",0.577496214766748,0.002,0.02062100456621,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"3358427b408d0c91dc8fcbb2a9817c96","Low",0.577350269189626,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2b62a639a5ae63cbec7d40762edd85fb","High",0.576739236853254,0.002,0.02062100456621,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"5826bee6e57cf2c28570dadd7bb54788","Low",0.576180358627415,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"e49a7d1f8bc0148647ab29c8d208e5a1","High",0.575018735145391,0.003,0.0268809523809524,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"b0d8755a6d7adca0e6b489ded144b01b","Low",0.5735989286825,0.003,0.0268809523809524,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"55d420b24f7ce02a5079de16fbc7670f","High",0.572717308180497,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter"
"7d02404565a46b6b4c79ad06c6117e94","High",0.571771874896866,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"1a9cc57a5dc59925d8a8429701b59e7e","High",0.571771874896866,0.001,0.0132823529411765,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"c88c28347aa14aff792c52a24a8ca92c","High",0.571375565515439,0.001,0.0132823529411765,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"3f956dda71ecf45ba23da6480d2c95e1","Low",0.57003823533478,0.004,0.0328436363636364,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"8092f8fc2088173579d37e2b02bf9757","High",0.568905832413279,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae",""
"359489499cb641313d405826b61afd08","Low",0.568373183336596,0.002,0.02062100456621,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"3766392dc136aeaae38cf3d3d34316fe","High",0.568299041794879,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",""
"25e5da454b2da71a9949d2b43b6b2582","Low",0.567316568608656,0.005,0.0384013605442177,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"37426270d9e5421e80d0c2b10ed320e1","High",0.566689357385504,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"5e09a7cf77aa51c0df1ba5e885b52d92","Low",0.565409682585816,0.001,0.0132823529411765,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",""
"7f059b825ee5f933bf0be53ea9581e52","High",0.564350332402124,0.001,0.0132823529411765,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"73175aae9f1ea95ccf3f1b79cc59ab3d","Low",0.563051600239201,0.001,0.0132823529411765,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured"
"0d4289f886f22b01a518de929da75c78","High",0.562267269138649,0.001,0.0132823529411765,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",""
"6d7b36130cf5bedd7313d49879335f6b","Low",0.560090995354258,0.002,0.02062100456621,"Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"66191d0194b2771747f16cba61d30bde","High",0.555580272030459,0.005,0.0384013605442177,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania"
"ec3b87f9f17915c38cf92a2fbc4c9ecc","High",0.554700196225229,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"fdfff2a5cdc607cb996daf84b152d833","High",0.554700196225229,0.001,0.0132823529411765,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",""
"b480a9a0544c768109bca133c2420924","High",0.554700196225229,0.001,0.0132823529411765,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4"
"f2be0dc72dd743c30bd78a45e97eec30","High",0.554298385092294,0.001,0.0132823529411765,"Firmicutes","Clostridia","","",""
"7d9b5ec8ada2557ac2e30623c910ca5f","Low",0.553673108616514,0.006,0.042873417721519,"Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"29a97d3042cc714eeaf2428ef8538ce3","High",0.551208335851119,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group"
"0b79e2c5308c9ebbaa8af5242e97d58a","High",0.549169647365276,0.001,0.0132823529411765,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"a2163b3c453ceeefabe7fe5d2e31853b","High",0.546869794552895,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",""
"a8378fc8c0358cf0cd0d4bc3f3b269ad","Low",0.543020989347369,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae",""
"fc1aef83f9a98e562f21f7846b7cf8e8","High",0.54172295656715,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"17c8110fc7acfc754605548fd2aed37d","Low",0.5414140171812,0.005,0.0384013605442177,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"b6736b52c4d212c4c24ce731e898eb18","High",0.537683914374047,0.001,0.0132823529411765,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"bd13fda2485acf20f76a97c401aa431e","High",0.537655650307323,0.001,0.0132823529411765,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","uncultured"
"f3636c0d08dae13be4966a81c7a99e2e","High",0.533534878529877,0.002,0.02062100456621,"Bacteroidota","Bacteroidia","","",""
"e1d86cad1ebfed088c46aa72de761ec8","High",0.531828368047532,0.002,0.02062100456621,"Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"b61905f3c360865981e89f6c2a91cfd3","Low",0.531010261737915,0.001,0.0132823529411765,"Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"4bdbbd69656c6692dd852a6f7cc70544","Low",0.530038530611662,0.001,0.0132823529411765,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"8c8a3b20732832040e93204d9b6fae9a","High",0.529778520388738,0.006,0.042873417721519,"Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839"
"36e2b9f650e77df06a3ba8aa7eb99c92","Low",0.5290265277877,0.004,0.0328436363636364,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"5190bee4f8815531b8d01b16784da180","High",0.527408134805807,0.001,0.0132823529411765,"Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6","cvE6"
"e1b514ed7a7831fff64d4f44d5ad989c","Low",0.525433234863634,0.001,0.0132823529411765,"Myxococcota","Polyangia","","",""
"6ba0e63f200db648ec307516a2b02b24","Low",0.523520277686971,0.002,0.02062100456621,"Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108"
"bad5b251e660a944b604afccda5afb90","Low",0.522422066243087,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"573c33409046d6f7c551ffcf1d97d3f4","Low",0.52032079019291,0.001,0.0132823529411765,"Patescibacteria","Saccharimonadia","Saccharimonadales","",""
"6cfcd91a39629c6c6f13028cd1b1290f","Low",0.519357103317441,0.001,0.0132823529411765,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured"
"2f364d1685a59acf42676d489fb2bebd","High",0.518874521662771,0.001,0.0132823529411765,"Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfurisporaceae","Desulfurispora"
"22e68d6309cc7a11b9f953993b69319a","High",0.518874521662771,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","","",""
"e626ad110d36d0ff503f1b4155a33e68","High",0.518874521662771,0.001,0.0132823529411765,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"b49e7e618058fe45cfa5d2b18b4e2c8b","High",0.518874521662771,0.001,0.0132823529411765,"Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Sporobacter"
"3dfe14e2224aa221a15da3cfd31f373c","High",0.518874521662771,0.001,0.0132823529411765,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"cdc5e885a3e1220321effee0b60366f4","High",0.517344967814261,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"040dc9d4171ea9216ea773dd175644b0","High",0.513974746933962,0.001,0.0132823529411765,"Patescibacteria","Microgenomatia","Candidatus_Woykebacteria","Candidatus_Woykebacteria","Candidatus_Woykebacteria"
"a66fcd8c50b3996d6e9c871aa045faca","Low",0.513530018761101,0.005,0.0384013605442177,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"9daca56444c0b7c40ae348a5d9ce3cba","High",0.513518150977446,0.001,0.0132823529411765,"","","","",""
"a91c3eb9958ac415cb1aff596974e0f6","High",0.51244460139221,0.003,0.0268809523809524,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured"
"7422c31afeebca499d08154481dc0263","Low",0.512425141593795,0.004,0.0328436363636364,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"b5f16c0f81399f3e7887ff04922e1833","Low",0.511766315719159,0.005,0.0384013605442177,"Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured"
"9ef2f3423a340b03bfdd0c3c0d84e892","Low",0.511761435533948,0.004,0.0328436363636364,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"5737c4307d6e77cf38caaf49e807f9fc","High",0.508828117308222,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"596e053418f9a1336679950de8179f70","Low",0.508568951230286,0.002,0.02062100456621,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",""
"a921ba4ff0d0e053b46032aefd698205","High",0.508360036035628,0.004,0.0328436363636364,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillaceae"
"40844c3e7172a9953ac0f884ddf9e350","High",0.507046767766109,0.001,0.0132823529411765,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7_clade"
"779b9542f4e51df63099fecba5f30517","Low",0.506556501361708,0.007,0.0481890243902439,"Proteobacteria","Alphaproteobacteria","","",""
"c4072bc57917ce58c7fbda2219b0b958","Low",0.506369683541833,0.001,0.0132823529411765,"Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis"
"48acc38533b70cfa872c7a3613529d8f","Low",0.506218955845819,0.001,0.0132823529411765,"Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"a7223f6bf839f174220714884d7c710d","High",0.502794192838204,0.003,0.0268809523809524,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"f6939b5a0c16bfae8e446ca636ca6849","High",0.500500178760298,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured"
"6e7c332ef07003f4d4a3ba35ff48463c","Low",0.500340020440522,0.004,0.0328436363636364,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured"
"cb1da896da157a954acbcd702873b662","High",0.5,0.001,0.0132823529411765,"Firmicutes","Incertae_Sedis","DTU014","DTU014","DTU014"
"b197c8ca0b9cbef8319890c0104c7d04","High",0.5,0.001,0.0132823529411765,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"3e97e4f7a99fc8cb2b07a11abe702f3b","High",0.5,0.001,0.0132823529411765,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"abb14664ae764d73cfbc6caa6db64e51","Low",0.499918850928622,0.004,0.0328436363636364,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter"
"8623e5254d0b3aa394bee4c45caf09b8","High",0.498389689859451,0.001,0.0132823529411765,"Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora"
"dd814076c34e623773fca176f76144fa","High",0.495740071460589,0.001,0.0132823529411765,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"5b2a2478ba8fa9b9ae3769414ba6109d","High",0.49435966162508,0.001,0.0132823529411765,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"5903900a6392cb91b0b69ce566b9e51e","Low",0.491994853721852,0.005,0.0384013605442177,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"65d7afb4831e66dc56b7aa4bbd1d4c31","High",0.488887501385532,0.001,0.0132823529411765,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"a0a80ae10a0c1d86e8b742bd909d9d0c","Low",0.488386290505504,0.005,0.0384013605442177,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"493cb9355f5f27a87d53ed85debb304d","Low",0.488084604198968,0.006,0.042873417721519,"","","","",""
"d6186e168666b070ca40ccba2b225f44","Low",0.485716482413164,0.001,0.0132823529411765,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"a124e71a14906bb0f4e87ca625b777d3","High",0.480384461415261,0.001,0.0132823529411765,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"38f04980439d4484aefb7c48d0ddb8be","High",0.480384461415261,0.001,0.0132823529411765,"Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga"
